source,target,weight,RideID,DriverID,CustomerID,VehicleID,StartLocation,EndLocation,StartTime,EndTime,TripDistance,TripDuration,ZoneID,TimeSlot,Demand,Supply,BaseFare,DistanceFare,SurgeMultiplier,CurrentLocation,AvailabilityStatus,StartCoordinates,EndCoordinates,EndPoint,TimeCost,MonetaryCost,EstimatedTimeToDestination,CurrentTrafficConditions,ProbabilityValue,RandomSeed,TripSuccessRate,AverageWaitTime,Cost,TripDuration,TimeOfDay,WeatherCondition,DayOfWeek,TrafficCondition,PickupLocation,DropoffLocation,UserAgeGroup,HistoricalTripCount
0,58,3.983992778,30C3US,QF8D30,XPO1QB,TGKJQV,"-83.869994, 69.938017","-82.553711, 43.688922",12/6/2023 13:38,12/6/2023 14:36,47.9,58,4,17,39,17,4.3,1.02,1.1,"49.757903, 7.367671",Unavailable,"-83.01735930634463, 126.16617557535807","-82.48509356579194, 125.17936452434974",39,77.88,53.46,91.37,Heavy,0.58156404,8479,0.99,8,56.44,44,Evening,Cloudy,Monday,Moderate,32,63,36-45,13
0,59,7.840180433,2E79N3,YU834P,7TSJ8I,CARCYL,"73.557943, -168.875735","-86.430276, -86.328356",12/6/2023 21:28,12/6/2023 22:32,35.8,64,8,8,19,24,2.01,1.43,1.1,"-83.867887, 124.154023",Unavailable,"-45.36980890058863, 17.336093487535123","-44.430565114775995, 17.116959092412873",106,59.54,66.91,60.35,Light,0.325698279,3779,0.93,13.05,13.74,119,Evening,Rainy,Wednesday,Heavy,66,56,18-25,15
0,60,9.957952352,H6ME5V,48JMYC,6SNODQ,90HOMR,"36.285115, 33.413999","53.420595, 49.077245",12/6/2023 12:24,12/6/2023 13:48,7,84,4,4,7,27,2.94,1.28,1.8,"-19.687613, -87.902972",Available,"71.14248959651886, 18.266098318942227","70.88749720092748, 17.486640041906355",197,48.63,52.8,42.54,Heavy,-1.313860263,4899,0.88,9.37,59.08,114,Evening,Rainy,Wednesday,Light,13,4,46-55,34
0,61,9.306112674,ZVRWA1,IFM03B,4H2FJE,7QI1F0,"8.676692, -143.505068","-4.638656, -32.462443",12/6/2023 2:01,12/6/2023 3:33,4.2,92,9,1,9,17,4.65,1.81,2.6,"81.173099, -103.73255",Unavailable,"-24.735398937701206, -20.97835634375491","-25.46813193410734, 339.56961309759384",422,95.03,45.37,108.47,Light,-1.659922505,1339,0.84,9.94,65.87,41,Morning,Cloudy,Monday,Moderate,42,26,36-45,17
0,62,7.256644852,5CN7WI,ZAW9C1,308DM2,GMWKRU,"0.756646, -155.761373","19.55471, -166.989057",12/6/2023 21:51,12/6/2023 23:37,14.79,106,7,4,45,24,4.94,1.5,1.7,"-63.476149, -19.473644",Available,"-73.64324512136564, -92.89342506844876","-73.97752239737157, 267.9229337298577",139,82.18,41.21,71.18,Light,-2.108259843,6084,0.85,7.55,29.23,6,Afternoon,Rainy,Sunday,Heavy,18,57,26-35,4
0,63,3.675685323,AZYWYH,DMW99E,WKTKN9,9MUTQ5,"44.285629, -26.077464","-45.159288, 56.276038",12/6/2023 17:45,12/6/2023 18:38,2.19,53,4,11,31,0,2.01,2.47,1.6,"-79.644565, 38.750159",Available,"-20.772660018106478, 53.07268157453251","-20.181962195404296, 53.283242667561474",492,67.11,26.1,79.08,Moderate,-1.58230336,7472,0.82,7.59,46.46,89,Morning,Sunny,Monday,Heavy,8,76,26-35,11
0,64,1.416486402,O4UKTW,XWI62L,5706IS,NJDGVH,"-50.360338, -29.036516","77.086961, 105.531174",12/6/2023 11:46,12/6/2023 12:09,23.48,23,3,9,43,17,4.13,1.43,1.3,"-4.158934, 116.499559",Available,"-20.408323686522024, -5.319765433357759","-19.582856683836432, 354.07450763373635",773,68.36,112.27,66.18,Light,-0.882413335,6160,0.81,14.17,30.37,71,Evening,Cloudy,Tuesday,Heavy,59,100,26-35,2
0,65,5.841188143,RO3A6C,PQBIVP,KL9QCA,65O4HJ,"-80.623012, 83.208052","67.551787, -24.29807",12/6/2023 7:53,12/6/2023 8:13,11.84,20,1,12,32,28,4.3,1.13,1.7,"-68.6608, -4.280357",Available,"33.48185132690091, -124.58692865771805","33.87500156106033, 236.21202195429288",220,57.19,60.57,46.61,Moderate,-0.51220491,3427,0.94,11.11,73.01,86,Night,Sunny,Friday,Light,29,32,46-55,36
0,66,2.251990959,CCIE2Z,NZHBGE,Q1HIM6,G6A44X,"-34.395403, -59.790766","-12.819223, -71.991742",12/6/2023 10:48,12/6/2023 11:10,31.89,22,4,19,17,8,2.96,1.24,1.9,"-6.33828, 134.590403",Available,"-43.82522732657402, -43.42730669513534","-42.87441966557663, 317.0101065757495",51,16.31,83.5,18.36,Moderate,-1.168680082,1699,0.82,10.55,27.07,87,Night,Cloudy,Saturday,Light,74,43,46-55,35
0,67,5.162893124,4ZFFF7,70RX5E,17T73C,N4J7A4,"-4.693855, 61.253554","-10.029728, -27.373847",12/6/2023 23:17,12/7/2023 0:57,5.47,100,6,13,45,15,4.69,1.51,3,"77.166192, -118.680783",Available,"9.133226694513894, -26.527678492704553","9.904820209697483, 332.9924664519108",941,118.05,47.57,112.16,Moderate,-1.061628511,7803,0.85,12.38,71.68,108,Afternoon,Cloudy,Monday,Heavy,11,49,36-45,24
0,68,8.221962353,7PNK02,A0PGMZ,L1HH3N,TU0LNH,"-32.174715, 141.347796","-62.502565, 162.975763",12/6/2023 16:49,12/6/2023 17:51,24.03,62,3,16,32,10,3.81,1.67,1.6,"6.271115, -32.198686",Unavailable,"-84.80182793159256, -104.100854348183","-83.86897098208443, 256.8647030015082",704,89.7,93.36,79.76,Heavy,-0.702190736,6458,0.98,8.07,81.45,33,Afternoon,Sunny,Monday,Moderate,75,62,46-55,6
0,69,8.250103722,OYKR9B,TKMKQS,IS4AUP,VRBBQ9,"-53.815813, 97.911415","-38.348029, -24.028615",12/6/2023 9:00,12/6/2023 9:40,2.67,40,8,5,6,23,2.45,1.18,1.6,"-10.198169, 17.308939",Available,"48.055211569339406, 132.22529543702916","48.508460908734335, 133.00428538829019",46,55.94,48.68,48.83,Moderate,1.74632577,4152,1,14.51,47.36,74,Afternoon,Sunny,Sunday,Moderate,36,88,18-25,20
0,70,2.195198851,G6J1JV,WITPPG,XFAG6D,6D5GAQ,"-19.058808, -23.302312","-66.870669, -2.689574",12/6/2023 2:40,12/6/2023 3:54,29.16,74,6,12,1,27,4.85,2.49,1.8,"-22.047983, 95.007652",Available,"-32.56012029816679, -177.7404636630652","-33.30411663917153, 183.19662355727445",7,13.71,120.59,15.16,Heavy,-0.192013353,198,0.94,5.57,63.35,30,Evening,Cloudy,Friday,Moderate,99,80,36-45,11
0,71,5.021363893,YOUF67,XQJ0EA,B4CFIW,9DUKBB,"-79.174139, -25.182683","11.759264, -105.652239",12/6/2023 1:14,12/6/2023 3:01,20.41,107,3,20,30,4,4.51,2.4,1.4,"44.009042, -61.58998",Unavailable,"-37.94783766118209, -74.33645473646574","-37.266223573192526, 286.5634748043924",686,116.24,36.68,123.13,Heavy,0.411528679,5577,0.83,6.17,68.9,34,Evening,Sunny,Tuesday,Light,76,19,26-35,49
0,72,1.188532629,1VO7ZY,AP25UJ,A42REH,JACCVV,"-52.506007, 118.541361","-18.31762, -52.754988",12/6/2023 21:22,12/6/2023 21:43,43.85,21,2,15,6,5,4.44,1.33,1.8,"-77.143795, -62.278841",Unavailable,"-19.130366454057764, 140.67221306680904","-18.683128736192675, 140.53867834020497",189,102.73,37.53,121.92,Heavy,0.292585892,7615,0.9,13.07,45.57,44,Morning,Cloudy,Wednesday,Moderate,93,67,26-35,12
0,73,5.956534503,Q65FJA,6XCCU7,5UN59G,219G3H,"87.017744, -50.026011","-34.213163, 148.071116",12/6/2023 16:45,12/6/2023 17:58,19.53,73,10,13,20,6,4.35,2.08,1.2,"-73.928825, -9.918341",Unavailable,"-15.678329348768713, 126.55823877363548","-16.100952455459936, 127.36038861214911",127,71.46,136.81,84.71,Moderate,0.138924062,6231,0.88,13.13,50.18,120,Night,Rainy,Wednesday,Light,96,25,26-35,33
0,74,4.673673204,L35OEJ,76BL1N,KGLTF3,RD5X0Z,"-17.279226, -85.55893","-14.410908, 36.439035",12/6/2023 19:35,12/6/2023 20:06,32.41,31,3,6,36,20,2.92,2.28,1.4,"-53.493935, 100.866281",Available,"13.31370982722288, 166.87876162530364","12.750144105450842, 167.75976084192743",16,72.71,80.14,80.75,Moderate,0.351054719,5631,0.92,8.9,12.79,34,Morning,Cloudy,Wednesday,Heavy,33,31,18-25,17
0,75,2.58010424,DCS116,Q9EVN4,QU1Q8P,CP90AX,"41.627456, -122.889683","3.246954, 157.018708",12/6/2023 3:37,12/6/2023 4:28,16.64,51,8,17,44,23,2.48,1.9,2.6,"-36.67808, 2.928569",Available,"-0.12295460017942617, -164.9450737530462","-0.589771669045767, 194.57031301644963",449,71.66,38.39,83.13,Heavy,-0.202190478,9768,0.96,14.11,81.86,115,Morning,Sunny,Thursday,Heavy,57,85,36-45,11
0,76,5.404114397,P7OORR,L1M27O,KRTN6L,C5VD3S,"-41.304401, 146.375334","-59.219103, 141.138373",12/6/2023 21:10,12/6/2023 21:51,19.6,41,6,12,46,26,4.68,1.84,2.2,"85.05399, 107.758393",Unavailable,"-51.7566944998994, 34.99624203495","-52.18239759213872, 35.039427965133804",123,56.37,84.57,49.17,Heavy,-0.537227234,624,0.89,5.46,3.3,99,Evening,Sunny,Friday,Heavy,51,51,46-55,1
0,77,6.956839019,HUQ1P8,Y8QNO5,T99KC8,K1FBD9,"-35.227934, 75.238247","40.261383, -36.263448",12/6/2023 8:52,12/6/2023 10:35,25.87,103,6,12,15,1,3.64,1.72,1.6,"-32.147717, 93.00985",Available,"64.07285307977054, -27.162334693282332","64.34457566711686, 332.5990607478945",781,65.14,68.33,64.55,Light,1.439510409,9978,1,10.22,54.27,33,Morning,Rainy,Saturday,Light,83,44,56+,33
0,78,7.591990024,VQU51U,M7OSLU,XYTJU1,MS8MEN,"-59.579718, 163.267775","8.997123, -107.987801",12/6/2023 20:12,12/6/2023 20:55,45.58,43,5,14,3,17,4.21,1.3,1.1,"35.687175, -74.784995",Available,"-42.87412354680241, 137.55495416975066","-43.090610482422605, 136.82550533989254",971,15.02,125.42,13.26,Light,0.404469238,343,0.88,11.34,48.54,33,Evening,Rainy,Saturday,Light,45,13,18-25,6
0,79,5.47385766,DI6GEH,PM5XIX,VPQB90,XCVA72,"-41.777883, 132.580753","-22.329202, 64.25494",12/6/2023 11:03,12/6/2023 12:28,27.78,85,6,6,8,16,2.99,1.85,2.9,"73.206388, -13.977309",Available,"63.42615988513191, 158.97888963683374","64.37886151155803, 159.43226727703546",713,61.7,88.55,73.52,Moderate,-0.909803256,8456,0.91,6.59,27.66,100,Evening,Rainy,Thursday,Moderate,80,30,36-45,31
0,80,5.338958744,V2PNM2,OSEL9L,K6WUM9,QNQCMW,"-46.336453, -107.956842","-35.30856, -80.701552",12/6/2023 14:26,12/6/2023 15:48,8.91,82,9,12,19,20,4,1.1,1.3,"57.369603, 79.303878",Unavailable,"-68.3752313259165, 88.85135443121646","-68.83290766478993, 88.85006092562968",270,44.87,25.87,42.24,Moderate,0.127678691,8405,0.94,12.22,43.37,97,Morning,Rainy,Monday,Light,36,50,46-55,41
0,81,2.794430361,ZU0XF0,VNYBOW,TQOFIE,3Z5E81,"-35.01684, 110.976828","-26.774717, -81.830283",12/6/2023 3:24,12/6/2023 3:35,40.45,11,4,9,24,1,2.04,2.12,2.3,"39.12084, 143.514117",Available,"-8.65597804604488, 4.233686831797257","-8.18482637261936, 4.2184242909089384",566,88.63,43.35,93.47,Heavy,0.170491209,4044,0.96,5.98,61.45,74,Evening,Sunny,Friday,Heavy,61,30,26-35,33
0,82,5.558802272,HJ1JQC,CQ89B1,TWUG59,74HAYN,"-38.274016, -165.563045","80.085536, -128.600135",12/6/2023 17:28,12/6/2023 19:21,14.85,113,2,14,20,18,3.58,2.48,2.8,"-52.436819, 28.96203",Available,"44.94847764447982, -72.45598661013767","44.720329385209865, 287.2239426373799",794,53.32,26.98,57.35,Heavy,-0.070118432,7486,0.85,10.89,53.65,76,Evening,Sunny,Thursday,Heavy,13,96,46-55,18
0,83,9.676262087,HMPESO,314UCQ,RKQNSI,1HYCCY,"17.493899, 153.431262","32.079158, -5.045554",12/6/2023 7:50,12/6/2023 8:18,4.78,28,1,11,15,3,2.63,2.09,2.1,"-15.880831, -71.497583",Available,"-84.2455305418392, 148.76848657782023","-84.85078400762673, 148.57455711012977",629,44.47,28.54,37.76,Light,-1.939493724,2105,0.84,8.68,86.37,32,Evening,Rainy,Saturday,Light,50,66,18-25,23
0,84,4.463070437,LX62HQ,7ZYG5U,JKW7I3,2R0QLV,"49.949243, 47.440046","79.217316, -135.113747",12/6/2023 10:06,12/6/2023 10:33,18.87,27,8,16,10,16,2.1,1.56,2,"-29.35196, -59.208749",Available,"-3.916301269837959, -125.61253300140638","-2.933908377752326, 233.75330132503672",342,85.97,15.21,86.12,Moderate,0.221938233,8430,0.9,9.86,79.84,71,Afternoon,Rainy,Sunday,Moderate,21,40,46-55,15
0,85,4.882215453,WUKGUP,CH8AG7,M9P0TP,P88ZHE,"53.400922, -23.389562","3.44375, -71.980939",12/6/2023 7:52,12/6/2023 9:03,48.91,71,6,11,3,4,2.31,2.38,1.3,"-23.975348, 135.44704",Available,"81.8642993619687, -85.85850474486375","81.91963312811825, 273.92532428040494",211,30.7,108.35,34.4,Moderate,0.579829281,3852,0.98,12.31,36.39,56,Night,Cloudy,Wednesday,Moderate,49,35,26-35,43
0,86,2.561409007,WY527B,5YKMYP,04NC84,NTZCY7,"21.602603, -107.437551","-8.717749, 145.315163",12/6/2023 20:17,12/6/2023 20:51,27.83,34,7,18,17,14,3.48,2,2,"-26.102948, -56.390849",Unavailable,"86.67012054293201, 157.58144658145602","86.11767817373145, 158.26598208755107",576,49.2,35.59,42.75,Light,-0.000529655,8677,0.87,8.12,85.33,92,Afternoon,Rainy,Saturday,Moderate,53,6,46-55,10
0,87,1.226882746,AKXXSF,6OHF60,S4SC69,V0MEVH,"-37.203231, 17.492258","-7.672713, -50.839702",12/6/2023 22:48,12/6/2023 23:19,47.2,31,3,12,41,1,4.07,2.48,1.7,"50.90791, -49.819026",Unavailable,"-70.91427307202686, -6.4572961394769095","-70.91829714718513, 354.15409974737554",351,103.37,61.49,93.87,Light,1.293603033,7098,0.82,9.38,2.78,38,Evening,Cloudy,Tuesday,Moderate,97,41,36-45,0
0,88,1.301406789,RJCOOM,TJMBN5,QAUARS,MQ0CDY,"-51.135774, -26.581014","85.60186, -126.667076",12/6/2023 21:24,12/6/2023 23:05,8.83,101,2,7,31,19,2.68,2.41,2.2,"-68.627148, -81.163533",Unavailable,"-52.71499930768094, -83.29353776682602","-52.70869722061176, 276.5454284900529",428,110.66,25.11,114.53,Light,0.385883933,6426,0.91,14.03,84.47,23,Evening,Cloudy,Thursday,Moderate,21,4,46-55,43
0,89,1.52824466,2PYOF8,DQFPPH,I5GPHG,X0V1PQ,"80.231737, -155.075722","-31.717709, 117.833718",12/6/2023 9:53,12/6/2023 11:16,17.58,83,10,21,46,23,4.35,1.48,2.2,"40.14355, 75.370895",Available,"-34.867330884972965, 99.01380054818065","-35.549643584054564, 98.05338189097692",36,55.1,84.85,56.17,Light,-1.375582823,7296,0.91,12.27,50.17,53,Night,Rainy,Tuesday,Heavy,88,82,18-25,30
0,90,8.295288024,OFA7SH,Y1PR4Y,UX2O2D,UG0KSZ,"61.442076, -167.145778","-76.359562, 99.424308",12/6/2023 13:00,12/6/2023 13:45,10.2,45,8,14,50,28,2.7,1.23,1.6,"-41.246909, -1.551398",Unavailable,"-34.58193874775652, -161.98522410306032","-35.19570101648128, 198.74080332646176",441,102.84,44.33,89.69,Heavy,0.750108518,9213,0.82,6.61,54.13,78,Morning,Cloudy,Saturday,Moderate,22,40,26-35,20
0,91,3.287020569,GP8ZY5,CBJ8AK,HSYPHR,M04DRE,"-75.702863, 129.379512","-24.209856, 163.916437",12/6/2023 5:27,12/6/2023 7:20,32.61,113,6,11,50,13,3.18,1.22,2.5,"-68.994766, 142.891598",Unavailable,"9.439912220218474, -146.54787416358255","9.73619812501174, 212.64535260440152",92,106.88,67.62,112.31,Light,-0.96045768,6300,0.81,12.64,7.96,94,Evening,Cloudy,Monday,Heavy,60,38,46-55,19
0,92,9.318408456,V5BG5C,0BEUU9,W2J42L,U7AM2G,"-79.169511, 134.739823","15.331086, 133.27692",12/6/2023 1:10,12/6/2023 2:33,17.71,83,8,15,1,5,3.89,2.26,2.1,"6.9596, -115.748157",Unavailable,"33.61883125906142, -146.9873229992121","33.917783570902074, 213.4157798072734",682,11.24,94.34,12.39,Light,-0.105668308,1862,0.82,7.38,17.65,100,Afternoon,Cloudy,Monday,Heavy,4,67,56+,22
0,93,9.517267492,EMRHZL,0V6J1M,3PM5BO,RSE0FI,"-73.447919, 99.760725","-30.576196, 175.358747",12/6/2023 5:13,12/6/2023 6:05,24.51,52,10,9,24,18,4.85,2.5,1.4,"45.196995, -171.893737",Unavailable,"-30.31919547922351, -155.50693812182843","-31.112073520391775, 204.9911161075352",718,29.05,89.07,25.43,Light,-0.839848686,2801,0.94,6.85,39.69,73,Evening,Rainy,Monday,Moderate,51,21,46-55,20
0,94,3.376245895,05WP88,BUTQ1G,8C1QQN,6PPP69,"24.681074, 52.855785","10.337259, -167.262405",12/6/2023 21:02,12/6/2023 22:13,10.81,71,10,14,23,13,3.34,2.2,1.7,"-33.426283, 119.232671",Unavailable,"-70.3901842287032, 96.52650226602782","-70.61995586595629, 95.90306492596628",486,63.24,123.9,73.39,Light,-0.261878225,2019,0.87,9.3,47.02,120,Evening,Rainy,Monday,Heavy,67,85,26-35,35
0,95,8.506508739,TKV5GJ,P21JLB,LXC1CD,VEP5M9,"-56.75598, -87.524308","-19.274506, 20.505889",12/6/2023 5:05,12/6/2023 5:40,8.12,35,2,8,10,26,3.13,1.89,2.4,"86.208876, -88.769874",Available,"14.76289795422285, 65.70946718491541","14.201002518183648, 66.0660245901568",778,90.02,14.78,76.72,Moderate,0.182345719,8277,0.88,12.64,56.68,9,Afternoon,Rainy,Tuesday,Moderate,16,3,18-25,40
0,96,7.071572765,XMQMEO,60EXJF,PTOFY1,VXFKT9,"8.918677, 29.037335","63.114006, -165.870612",12/6/2023 12:45,12/6/2023 13:43,22.28,58,8,23,47,4,2.81,1.03,2.5,"-48.072414, -36.277394",Available,"39.13352014642035, -152.41931957758496","39.93862746828854, 207.0825527701361",479,96.25,102.08,77.72,Heavy,0.630912018,675,0.95,6.76,40.93,21,Evening,Rainy,Thursday,Moderate,40,35,36-45,21
0,97,7.257362687,1MS6EK,LYF3EB,OWQM41,ZA42CU,"-61.421086, 143.504628","-83.974298, -129.571273",12/6/2023 3:13,12/6/2023 4:10,38.39,57,4,19,9,29,2.44,2.24,1.7,"-52.372682, 172.035955",Unavailable,"-77.51834908617593, -59.31640085758471","-77.15116526574533, 300.78753825531237",829,64.17,15.52,74.84,Moderate,0.442620615,5942,0.89,11.24,60.88,69,Evening,Cloudy,Tuesday,Heavy,8,89,46-55,7
0,98,5.909963013,UP7L43,9F5WVL,XXWMKG,UOIS6P,"-62.001204, -111.013978","-15.670132, 55.212539",12/6/2023 11:00,12/6/2023 11:39,31.79,39,10,19,22,12,3.92,1.58,2.4,"-66.017861, 111.640435",Unavailable,"0.1625803311610099, 86.46830275040736","0.9458652811825659, 86.38772012633541",983,32.46,48.23,37.69,Heavy,1.027028545,7679,0.82,12.48,30.34,15,Morning,Rainy,Saturday,Light,94,76,46-55,44
0,99,6.742745026,458VFM,HWJXTW,RAZ41D,XBD6CE,"-40.008408, 61.769233","54.742223, -13.282621",12/6/2023 16:41,12/6/2023 17:05,34.79,24,3,1,45,4,4.66,1.74,2.1,"19.050999, 54.33896",Unavailable,"25.799279457713, -117.92566992973558","26.11496780207167, 241.63028637923122",259,10.41,101,12.34,Light,0.704498653,2253,0.88,13.93,17.74,93,Night,Rainy,Thursday,Moderate,8,11,26-35,49
0,100,7.590890786,N3YVQ6,GQNCSO,36TM8H,XGS3KE,"-17.866481, 165.209486","-0.287601, -7.946947",12/6/2023 21:17,12/6/2023 22:15,44.05,58,6,5,14,30,2.75,1.91,2.6,"63.644834, 24.836596",Available,"-2.0093567791770113, 160.47856001742986","-2.2884899264350214, 160.41016580915112",180,78.04,63.49,76.2,Light,1.616067609,8812,0.83,6.03,94.85,111,Night,Rainy,Monday,Light,17,30,56+,11
0,101,7.217703662,BG9KXL,TCG0RI,U9K8J6,CTQUPP,"86.245863, -63.716141","36.252161, 143.581177",12/6/2023 9:09,12/6/2023 9:28,34.84,19,5,0,12,24,2.57,1.7,1.7,"-40.427598, 39.179199",Unavailable,"86.60353782117593, 145.85119643223499","86.62092211806844, 144.8779150885234",274,99.92,72.47,80.08,Heavy,-1.61069934,5005,0.98,12.78,7.66,24,Morning,Cloudy,Sunday,Light,64,45,26-35,14
0,102,5.262981006,VHP450,QFM3TA,GEPVNN,AHDYLV,"-52.258227, 72.387161","-6.208464, -5.828218",12/6/2023 19:39,12/6/2023 21:25,13.13,106,9,14,26,2,2.24,1.78,2.4,"-16.910254, 130.643859",Unavailable,"38.551414168414055, -11.20672212828049","38.21980566662769, 349.57851884040787",437,69.38,6.54,73.97,Heavy,-0.085048405,7019,0.92,7.8,37.29,92,Morning,Sunny,Saturday,Light,28,70,46-55,4
0,103,3.897769161,4927ZF,4QBTAF,WC3O9Y,SAS7XF,"17.704626, -18.725895","17.2652, 165.322011",12/6/2023 6:47,12/6/2023 7:36,18.03,49,6,7,0,4,3.85,1.15,2.7,"43.319361, -170.312366",Available,"84.89523688176914, -136.0175537710307","85.52484522485165, 223.84674166691667",558,91.46,90.99,96.34,Light,-0.026174339,6664,0.89,5.16,85.81,57,Afternoon,Sunny,Thursday,Light,87,49,46-55,38
0,104,7.021375841,WLUIET,C0LVV6,OGO5QM,6EQ4OR,"-25.435334, -12.96812","65.187562, -158.561346",12/6/2023 20:16,12/6/2023 21:49,35.38,93,5,19,12,15,4.36,2.45,2.7,"-68.459914, 120.342682",Unavailable,"47.15180714862015, 92.34198755052125","47.99863887082151, 91.6442550750688",587,80.6,16.27,93.82,Moderate,-0.55824234,2555,0.96,13.93,46.73,98,Afternoon,Cloudy,Tuesday,Light,6,25,36-45,29
0,105,9.87550983,YYX6DD,MQDKKF,KM4J9Y,0TQO32,"-7.905554, 150.406453","-60.020204, 75.200556",12/6/2023 6:28,12/6/2023 7:08,38.61,40,1,2,43,23,4.47,2.43,2.9,"-42.914995, -53.078975",Unavailable,"62.91994566488165, -171.05201621640836","62.317999404187944, 189.89061815345752",747,18.16,17.69,18.23,Heavy,-1.040449916,9335,0.82,6.42,27.28,6,Night,Cloudy,Wednesday,Light,10,45,46-55,41
0,106,9.570844079,1VD8XY,9ZN2VA,7BXWPH,TSDEC5,"78.153628, -102.756879","27.486917, -61.739952",12/6/2023 2:35,12/6/2023 3:09,17.79,34,2,2,18,12,3.64,1.49,2.7,"-79.039625, -131.360178",Available,"12.433925819726, -147.66667552026416","12.444128474925662, 213.1629266976808",952,82.37,91.87,86.47,Moderate,-0.096292334,5159,0.85,6.31,48.5,100,Afternoon,Sunny,Monday,Light,93,26,46-55,22
0,107,3.968070456,5NLG5Q,YZ6717,JB8OXC,2NT5XD,"64.183075, 13.787417","-42.584075, 32.755454",12/6/2023 5:42,12/6/2023 7:03,13.67,81,7,3,17,12,3.3,1.63,1.4,"59.584761, -174.703681",Available,"10.167059174355998, -170.0913245300531","10.060603868842232, 190.52308930825762",543,59.87,10.43,66.66,Heavy,-1.291704322,2125,0.95,13.98,79.1,70,Evening,Rainy,Tuesday,Heavy,10,37,46-55,0
0,108,5.564139304,V7K4PW,JTX3JQ,1YP3L5,ZJW3FE,"70.51706, 153.804814","79.350421, 127.492242",12/6/2023 19:09,12/6/2023 20:34,10.76,85,9,21,33,27,5,1.88,2.9,"-49.473158, -4.798085",Available,"-45.66548721051829, 113.54343271858602","-46.417428171653285, 114.48399065443736",269,17.72,38.91,19.25,Light,0.964048398,8846,0.87,8.93,39.52,10,Night,Sunny,Saturday,Heavy,14,20,18-25,49
0,109,7.552324867,8PXXCJ,T7Q651,BQA6GQ,UNKLAD,"7.297648, 81.332081","39.344299, -179.771164",12/6/2023 15:47,12/6/2023 17:17,17.98,90,8,16,25,25,2.62,1.98,1.1,"-55.073303, 37.547779",Unavailable,"-85.80480914732374, -5.243361679162945","-86.48011000492258, 354.4219145631303",933,65.81,62.57,64.04,Moderate,0.278152964,2012,0.81,8.23,86.94,57,Morning,Cloudy,Monday,Heavy,76,30,56+,43
0,110,6.649396204,MM9IIS,RFUUIM,9N2I8Q,W0WLZB,"-43.595527, -9.502014","-13.065115, -130.379827",12/6/2023 15:29,12/6/2023 16:42,47.32,73,8,22,41,25,4.05,1.36,2.2,"12.445146, 112.104986",Unavailable,"-2.3081274537578764, 173.32090590850845","-1.5083050037931032, 173.43193309130157",55,22.54,46.9,25.12,Light,0.216930887,6836,1,6.57,27.01,116,Morning,Rainy,Thursday,Light,58,22,18-25,4
0,111,5.153475189,RMX5D4,VTXTQN,J3DUUP,ALAZGX,"53.020068, 161.222529","4.625062, -68.853766",12/6/2023 4:13,12/6/2023 4:39,34.95,26,7,10,20,13,2.64,2.28,2.4,"-20.251758, 82.61452",Available,"-76.38727381518565, 2.7922001786546673","-76.30750565049688, 3.1308575464881643",256,97.3,26.87,84.07,Moderate,1.555768793,8173,0.98,6.91,9,120,Evening,Cloudy,Wednesday,Heavy,14,8,26-35,18
0,112,5.530162409,0YPMGJ,LS4LRC,IQBBS5,DVGH0B,"-23.718194, -58.225469","-66.762357, -114.707442",12/6/2023 15:13,12/6/2023 17:09,43.64,116,8,14,27,3,3.09,2.29,1.9,"-14.772273, -132.433435",Available,"40.77318088668264, 141.91914875952938","41.01933827192984, 141.56859053213748",929,74.85,38.87,72.69,Moderate,2.757050191,4014,0.95,9.3,67.25,119,Night,Sunny,Sunday,Moderate,62,43,26-35,14
0,113,8.459735256,LDENZJ,0MUP82,FB0MNH,TDGQH4,"-82.628179, 131.842828","48.079424, -131.414053",12/6/2023 8:35,12/6/2023 9:29,46.03,54,4,17,2,21,2.61,2.06,2.8,"-48.133424, 164.883798",Unavailable,"-49.44996508836112, -106.51819290778236","-50.312847962637505, 253.6488098799623",876,106.58,61.76,106.55,Heavy,-2.252066067,3822,0.86,8.78,82.88,43,Afternoon,Cloudy,Tuesday,Heavy,40,31,56+,2
0,114,1.078396694,3GEUCB,EXCHS4,8178ZW,WVPE8I,"15.543405, -77.56124","-17.832723, 63.837455",12/6/2023 1:41,12/6/2023 1:59,33.2,18,3,2,38,18,2.25,2.08,2.5,"58.021694, 139.080246",Unavailable,"63.418717588666254, -90.193337542274","62.525559121005074, 269.4043346062113",457,80.84,23.21,76.11,Light,-0.01197284,8549,0.84,10.75,41.73,118,Morning,Cloudy,Monday,Heavy,88,53,56+,20
0,115,8.111598267,G1AJF4,F7N69J,3MN8C7,J582CG,"-54.251473, 71.189947","0.845471, -120.077632",12/6/2023 15:02,12/6/2023 16:08,30.11,66,4,16,15,27,4.3,2.3,2.7,"-42.111071, 98.682436",Unavailable,"24.676722112157762, 124.81952295439942","24.222486230367636, 124.11801597369487",451,114,46.11,94.62,Heavy,-0.568025168,8614,0.98,8.41,33.52,89,Morning,Cloudy,Tuesday,Moderate,74,30,46-55,26
